season,week,team,actual_spread,queried_spread,p_cover
2024,3,NYG,6.5,6.0,0.5675408840179443
2024,3,NYG,6.5,6.5,0.5675408840179443
2024,3,NYG,6.5,7.0,0.5675408840179443
2024,3,NYG,6.5,7.5,0.5675408840179443
2024,3,NYG,6.5,8.0,0.5675408840179443
2024,3,NYG,6.5,8.5,0.5675408840179443
2024,3,NYG,6.5,9.0,0.5675408840179443
2024,3,NYG,6.5,9.5,0.5675408840179443
2024,3,NYG,6.5,10.0,0.5675408840179443
2024,3,NYG,6.5,10.5,0.5675408840179443
2024,3,NYG,6.5,11.0,0.5675408840179443
2024,3,NYG,6.5,11.5,0.558768093585968
2024,3,NYG,6.5,12.0,0.558768093585968
2024,3,NYG,6.5,12.5,0.558768093585968
2024,3,NYG,6.5,13.0,0.558768093585968
2024,3,NYG,6.5,13.5,0.558768093585968
2024,3,NYG,6.5,14.0,0.558768093585968
2024,3,NYJ,-6.5,-14.0,0.4679725468158722
2024,3,NYJ,-6.5,-13.5,0.4679725468158722
2024,3,NYJ,-6.5,-13.0,0.4679725468158722
2024,3,NYJ,-6.5,-12.5,0.4679725468158722
2024,3,NYJ,-6.5,-12.0,0.4679725468158722
2024,3,NYJ,-6.5,-11.5,0.4679725468158722
2024,3,NYJ,-6.5,-11.0,0.4679725468158722
2024,3,NYJ,-6.5,-10.5,0.4659285843372345
2024,3,NYJ,-6.5,-10.0,0.4659285843372345
2024,3,NYJ,-6.5,-9.5,0.4659285843372345
2024,3,NYJ,-6.5,-9.0,0.4659285843372345
2024,3,NYJ,-6.5,-8.5,0.4659285843372345
2024,3,NYJ,-6.5,-8.0,0.4659285843372345
2024,3,NYJ,-6.5,-7.5,0.4659285843372345
2024,3,NYJ,-6.5,-7.0,0.4659285843372345
2024,3,NYJ,-6.5,-6.5,0.4619150459766388
2024,3,NYJ,-6.5,-6.0,0.4619150459766388
2024,3,NYJ,-6.5,-5.5,0.4619150459766388
2024,3,NYJ,-6.5,-5.0,0.4619150459766388
2024,3,NYJ,-6.5,-4.5,0.4619150459766388
2024,3,NYJ,-6.5,-4.0,0.4619150459766388
2024,3,NYJ,-6.5,-3.5,0.4619150459766388
2024,3,NYJ,-6.5,-3.0,0.4619150459766388
2024,3,NYJ,-6.5,-2.5,0.46122315526008606
2024,3,NYJ,-6.5,-2.0,0.46122315526008606
2024,3,NYJ,-6.5,-1.5,0.46122315526008606
2024,3,NYJ,-6.5,-1.0,0.46303752064704895
2024,3,NYJ,-6.5,-0.5,0.46303752064704895
2024,3,NYJ,-6.5,0.0,0.46303752064704895
2024,3,NYJ,-6.5,0.5,0.46303752064704895
2024,3,NYJ,-6.5,1.0,0.47878727316856384
2024,3,NYJ,-6.5,1.5,0.47878727316856384
2024,3,NYJ,-6.5,2.0,0.47878727316856384
2024,3,NYJ,-6.5,2.5,0.47878727316856384
2024,3,NYJ,-6.5,3.0,0.47878727316856384
2024,3,NYJ,-6.5,3.5,0.47878727316856384
2024,3,NYJ,-6.5,4.0,0.47878727316856384
2024,3,NYJ,-6.5,4.5,0.47878727316856384
2024,3,NYJ,-6.5,5.0,0.47878727316856384
2024,3,NYJ,-6.5,5.5,0.47878727316856384
2024,3,NYJ,-6.5,6.0,0.47878727316856384
2024,3,NYJ,-6.5,6.5,0.47878727316856384
2024,3,NYJ,-6.5,7.0,0.47878727316856384
2024,3,NYJ,-6.5,7.5,0.47878727316856384
2024,3,NYJ,-6.5,8.0,0.47878727316856384
2024,3,NYJ,-6.5,8.5,0.47878727316856384
2024,3,NYJ,-6.5,9.0,0.47878727316856384
2024,3,NYJ,-6.5,9.5,0.47878727316856384
2024,3,NYJ,-6.5,10.0,0.47878727316856384
2024,3,NYJ,-6.5,10.5,0.47878727316856384
2024,3,NYJ,-6.5,11.0,0.47878727316856384
2024,3,NYJ,-6.5,11.5,0.4827001690864563
2024,3,NYJ,-6.5,12.0,0.4827001690864563
2024,3,NYJ,-6.5,12.5,0.4827001690864563
2024,3,NYJ,-6.5,13.0,0.4827001690864563
2024,3,NYJ,-6.5,13.5,0.4827001690864563
2024,3,NYJ,-6.5,14.0,0.4827001690864563
2024,3,PHI,2.5,-14.0,0.49157294631004333
2024,3,PHI,2.5,-13.5,0.49157294631004333
2024,3,PHI,2.5,-13.0,0.49157294631004333
2024,3,PHI,2.5,-12.5,0.49157294631004333
2024,3,PHI,2.5,-12.0,0.49157294631004333
2024,3,PHI,2.5,-11.5,0.49157294631004333
2024,3,PHI,2.5,-11.0,0.49157294631004333
2024,3,PHI,2.5,-10.5,0.48299872875213623
2024,3,PHI,2.5,-10.0,0.48299872875213623
2024,3,PHI,2.5,-9.5,0.48299872875213623
2024,3,PHI,2.5,-9.0,0.48299872875213623
2024,3,PHI,2.5,-8.5,0.48299872875213623
2024,3,PHI,2.5,-8.0,0.48299872875213623
2024,3,PHI,2.5,-7.5,0.48299872875213623
2024,3,PHI,2.5,-7.0,0.48299872875213623
2024,3,PHI,2.5,-6.5,0.4789700210094452
2024,3,PHI,2.5,-6.0,0.4789700210094452
2024,3,PHI,2.5,-5.5,0.4789700210094452
2024,3,PHI,2.5,-5.0,0.4789700210094452
2024,3,PHI,2.5,-4.5,0.4789700210094452
2024,3,PHI,2.5,-4.0,0.4789700210094452
2024,3,PHI,2.5,-3.5,0.4789700210094452
2024,3,PHI,2.5,-3.0,0.4789700210094452
2024,3,PHI,2.5,-2.5,0.478275328874588
2024,3,PHI,2.5,-2.0,0.478275328874588
2024,3,PHI,2.5,-1.5,0.478275328874588
2024,3,PHI,2.5,-1.0,0.4800969958305359
2024,3,PHI,2.5,-0.5,0.4800969958305359
2024,3,PHI,2.5,0.0,0.4800969958305359
2024,3,PHI,2.5,0.5,0.4800969958305359
2024,3,PHI,2.5,1.0,0.5006011128425598
2024,3,PHI,2.5,1.5,0.5006011128425598
2024,3,PHI,2.5,2.0,0.5006011128425598
2024,3,PHI,2.5,2.5,0.5006011128425598
2024,3,PHI,2.5,3.0,0.5006011128425598
2024,3,PHI,2.5,3.5,0.5006011128425598
2024,3,PHI,2.5,4.0,0.5006011128425598
2024,3,PHI,2.5,4.5,0.5006011128425598
2024,3,PHI,2.5,5.0,0.5006011128425598
2024,3,PHI,2.5,5.5,0.5006011128425598
2024,3,PHI,2.5,6.0,0.5006011128425598
2024,3,PHI,2.5,6.5,0.5006011128425598
2024,3,PHI,2.5,7.0,0.5006011128425598
2024,3,PHI,2.5,7.5,0.5006011128425598
2024,3,PHI,2.5,8.0,0.5006011128425598
2024,3,PHI,2.5,8.5,0.5006011128425598
2024,3,PHI,2.5,9.0,0.5006011128425598
2024,3,PHI,2.5,9.5,0.5006011128425598
2024,3,PHI,2.5,10.0,0.5006011128425598
2024,3,PHI,2.5,10.5,0.5006011128425598
2024,3,PHI,2.5,11.0,0.5006011128425598
2024,3,PHI,2.5,11.5,0.5045197010040283
2024,3,PHI,2.5,12.0,0.5045197010040283
2024,3,PHI,2.5,12.5,0.5045197010040283
2024,3,PHI,2.5,13.0,0.5045197010040283
2024,3,PHI,2.5,13.5,0.5045197010040283
2024,3,PHI,2.5,14.0,0.5045197010040283
2024,3,PIT,-3.0,-14.0,0.4119323790073395
2024,3,PIT,-3.0,-13.5,0.4119323790073395
2024,3,PIT,-3.0,-13.0,0.4119323790073395
2024,3,PIT,-3.0,-12.5,0.4119323790073395
2024,3,PIT,-3.0,-12.0,0.4119323790073395
2024,3,PIT,-3.0,-11.5,0.4119323790073395
2024,3,PIT,-3.0,-11.0,0.4119323790073395
2024,3,PIT,-3.0,-10.5,0.4054531753063202
2024,3,PIT,-3.0,-10.0,0.4054531753063202
2024,3,PIT,-3.0,-9.5,0.4054531753063202
2024,3,PIT,-3.0,-9.0,0.4054531753063202
2024,3,PIT,-3.0,-8.5,0.4054531753063202
2024,3,PIT,-3.0,-8.0,0.4054531753063202
2024,3,PIT,-3.0,-7.5,0.4054531753063202
2024,3,PIT,-3.0,-7.0,0.4054531753063202
2024,3,PIT,-3.0,-6.5,0.37854066491127014
2024,3,PIT,-3.0,-6.0,0.37854066491127014
2024,3,PIT,-3.0,-5.5,0.37854066491127014
2024,3,PIT,-3.0,-5.0,0.37854066491127014
2024,3,PIT,-3.0,-4.5,0.37854066491127014
2024,3,PIT,-3.0,-4.0,0.37854066491127014
2024,3,PIT,-3.0,-3.5,0.37854066491127014
2024,3,PIT,-3.0,-3.0,0.37854066491127014
2024,3,PIT,-3.0,-2.5,0.38929441571235657
2024,3,PIT,-3.0,-2.0,0.38929441571235657
2024,3,PIT,-3.0,-1.5,0.38929441571235657
2024,3,PIT,-3.0,-1.0,0.3910311162471771
2024,3,PIT,-3.0,-0.5,0.3910311162471771
2024,3,PIT,-3.0,0.0,0.3910311162471771
2024,3,PIT,-3.0,0.5,0.3910311162471771
2024,3,PIT,-3.0,1.0,0.42348775267601013
2024,3,PIT,-3.0,1.5,0.42348775267601013
2024,3,PIT,-3.0,2.0,0.42348775267601013
2024,3,PIT,-3.0,2.5,0.42348775267601013
2024,3,PIT,-3.0,3.0,0.42348775267601013
2024,3,PIT,-3.0,3.5,0.4310462772846222
2024,3,PIT,-3.0,4.0,0.4310462772846222
2024,3,PIT,-3.0,4.5,0.4310462772846222
2024,3,PIT,-3.0,5.0,0.4310462772846222
2024,3,PIT,-3.0,5.5,0.4310462772846222
2024,3,PIT,-3.0,6.0,0.4310462772846222
2024,3,PIT,-3.0,6.5,0.4310462772846222
2024,3,PIT,-3.0,7.0,0.4310462772846222
2024,3,PIT,-3.0,7.5,0.4310462772846222
2024,3,PIT,-3.0,8.0,0.4366745948791504
2024,3,PIT,-3.0,8.5,0.4366745948791504
2024,3,PIT,-3.0,9.0,0.4366745948791504
2024,3,PIT,-3.0,9.5,0.4366745948791504
2024,3,PIT,-3.0,10.0,0.4366745948791504
2024,3,PIT,-3.0,10.5,0.4366745948791504
2024,3,PIT,-3.0,11.0,0.4366745948791504
2024,3,PIT,-3.0,11.5,0.44053420424461365
2024,3,PIT,-3.0,12.0,0.44053420424461365
2024,3,PIT,-3.0,12.5,0.44053420424461365
2024,3,PIT,-3.0,13.0,0.44053420424461365
2024,3,PIT,-3.0,13.5,0.44053420424461365
2024,3,PIT,-3.0,14.0,0.44053420424461365
2024,3,SEA,-4.0,-14.0,0.4654993414878845
2024,3,SEA,-4.0,-13.5,0.4654993414878845
2024,3,SEA,-4.0,-13.0,0.4654993414878845
2024,3,SEA,-4.0,-12.5,0.4654993414878845
2024,3,SEA,-4.0,-12.0,0.4654993414878845
2024,3,SEA,-4.0,-11.5,0.4654993414878845
2024,3,SEA,-4.0,-11.0,0.4654993414878845
2024,3,SEA,-4.0,-10.5,0.46345674991607666
2024,3,SEA,-4.0,-10.0,0.46345674991607666
2024,3,SEA,-4.0,-9.5,0.46345674991607666
2024,3,SEA,-4.0,-9.0,0.46345674991607666
2024,3,SEA,-4.0,-8.5,0.46345674991607666
2024,3,SEA,-4.0,-8.0,0.46345674991607666
2024,3,SEA,-4.0,-7.5,0.46345674991607666
2024,3,SEA,-4.0,-7.0,0.46345674991607666
2024,3,SEA,-4.0,-6.5,0.46345674991607666
2024,3,SEA,-4.0,-6.0,0.46345674991607666
2024,3,SEA,-4.0,-5.5,0.46345674991607666
2024,3,SEA,-4.0,-5.0,0.46345674991607666
2024,3,SEA,-4.0,-4.5,0.46345674991607666
2024,3,SEA,-4.0,-4.0,0.46345674991607666
2024,3,SEA,-4.0,-3.5,0.46345674991607666
2024,3,SEA,-4.0,-3.0,0.46345674991607666
2024,3,SEA,-4.0,-2.5,0.45533785223960876
2024,3,SEA,-4.0,-2.0,0.45533785223960876
2024,3,SEA,-4.0,-1.5,0.45533785223960876
2024,3,SEA,-4.0,-1.0,0.45533785223960876
2024,3,SEA,-4.0,-0.5,0.45533785223960876
2024,3,SEA,-4.0,0.0,0.45533785223960876
2024,3,SEA,-4.0,0.5,0.45533785223960876
2024,3,SEA,-4.0,1.0,0.4688708484172821
2024,3,SEA,-4.0,1.5,0.4688708484172821
2024,3,SEA,-4.0,2.0,0.4688708484172821
2024,3,SEA,-4.0,2.5,0.4688708484172821
2024,3,SEA,-4.0,3.0,0.4688708484172821
2024,3,SEA,-4.0,3.5,0.4688708484172821
2024,3,SEA,-4.0,4.0,0.4688708484172821
2024,3,SEA,-4.0,4.5,0.4688708484172821
2024,3,SEA,-4.0,5.0,0.4688708484172821
2024,3,SEA,-4.0,5.5,0.4688708484172821
2024,3,SEA,-4.0,6.0,0.4562520980834961
2024,3,SEA,-4.0,6.5,0.4562520980834961
2024,3,SEA,-4.0,7.0,0.4562520980834961
2024,3,SEA,-4.0,7.5,0.4562520980834961
2024,3,SEA,-4.0,8.0,0.4562520980834961
2024,3,SEA,-4.0,8.5,0.4562520980834961
2024,3,SEA,-4.0,9.0,0.4562520980834961
2024,3,SEA,-4.0,9.5,0.4562520980834961
2024,3,SEA,-4.0,10.0,0.4562520980834961
2024,3,SEA,-4.0,10.5,0.4562520980834961
2024,3,SEA,-4.0,11.0,0.4562520980834961
2024,3,SEA,-4.0,11.5,0.46014338731765747
2024,3,SEA,-4.0,12.0,0.46014338731765747
2024,3,SEA,-4.0,12.5,0.46014338731765747
2024,3,SEA,-4.0,13.0,0.46014338731765747
2024,3,SEA,-4.0,13.5,0.46014338731765747
2024,3,SEA,-4.0,14.0,0.46014338731765747
2024,3,SF,-6.0,-14.0,0.5267555713653564
2024,3,SF,-6.0,-13.5,0.5267555713653564
2024,3,SF,-6.0,-13.0,0.5267555713653564
2024,3,SF,-6.0,-12.5,0.5267555713653564
2024,3,SF,-6.0,-12.0,0.5267555713653564
2024,3,SF,-6.0,-11.5,0.5267555713653564
2024,3,SF,-6.0,-11.0,0.5267555713653564
2024,3,SF,-6.0,-10.5,0.5181931257247925
2024,3,SF,-6.0,-10.0,0.5181931257247925
2024,3,SF,-6.0,-9.5,0.5181931257247925
2024,3,SF,-6.0,-9.0,0.5181931257247925
2024,3,SF,-6.0,-8.5,0.5181931257247925
2024,3,SF,-6.0,-8.0,0.5181931257247925
2024,3,SF,-6.0,-7.5,0.5181931257247925
2024,3,SF,-6.0,-7.0,0.5181931257247925
2024,3,SF,-6.0,-6.5,0.5141627788543701
2024,3,SF,-6.0,-6.0,0.5141627788543701
2024,3,SF,-6.0,-5.5,0.5141627788543701
2024,3,SF,-6.0,-5.0,0.5141627788543701
2024,3,SF,-6.0,-4.5,0.5141627788543701
2024,3,SF,-6.0,-4.0,0.5141627788543701
2024,3,SF,-6.0,-3.5,0.5141627788543701
2024,3,SF,-6.0,-3.0,0.5141627788543701
2024,3,SF,-6.0,-2.5,0.5059933662414551
2024,3,SF,-6.0,-2.0,0.5059933662414551
2024,3,SF,-6.0,-1.5,0.5059933662414551
2024,3,SF,-6.0,-1.0,0.5078177452087402
2024,3,SF,-6.0,-0.5,0.5078177452087402
2024,3,SF,-6.0,0.0,0.5078177452087402
2024,3,SF,-6.0,0.5,0.5078177452087402
2024,3,SF,-6.0,1.0,0.528302788734436
2024,3,SF,-6.0,1.5,0.528302788734436
2024,3,SF,-6.0,2.0,0.528302788734436
2024,3,SF,-6.0,2.5,0.528302788734436
2024,3,SF,-6.0,3.0,0.528302788734436
2024,3,SF,-6.0,3.5,0.528302788734436
2024,3,SF,-6.0,4.0,0.528302788734436
2024,3,SF,-6.0,4.5,0.528302788734436
2024,3,SF,-6.0,5.0,0.528302788734436
2024,3,SF,-6.0,5.5,0.528302788734436
2024,3,SF,-6.0,6.0,0.528302788734436
2024,3,SF,-6.0,6.5,0.528302788734436
2024,3,SF,-6.0,7.0,0.528302788734436
2024,3,SF,-6.0,7.5,0.528302788734436
2024,3,SF,-6.0,8.0,0.528302788734436
2024,3,SF,-6.0,8.5,0.528302788734436
2024,3,SF,-6.0,9.0,0.528302788734436
2024,3,SF,-6.0,9.5,0.528302788734436
2024,3,SF,-6.0,10.0,0.528302788734436
2024,3,SF,-6.0,10.5,0.528302788734436
2024,3,SF,-6.0,11.0,0.528302788734436
2024,3,SF,-6.0,11.5,0.5322071313858032
2024,3,SF,-6.0,12.0,0.5322071313858032
2024,3,SF,-6.0,12.5,0.5322071313858032
2024,3,SF,-6.0,13.0,0.5322071313858032
2024,3,SF,-6.0,13.5,0.5322071313858032
2024,3,SF,-6.0,14.0,0.5322071313858032
2024,3,TB,-6.0,-14.0,0.4156138300895691
2024,3,TB,-6.0,-13.5,0.4156138300895691
2024,3,TB,-6.0,-13.0,0.4156138300895691
2024,3,TB,-6.0,-12.5,0.4156138300895691
2024,3,TB,-6.0,-12.0,0.4156138300895691
2024,3,TB,-6.0,-11.5,0.4156138300895691
2024,3,TB,-6.0,-11.0,0.4156138300895691
2024,3,TB,-6.0,-10.5,0.4156138300895691
2024,3,TB,-6.0,-10.0,0.4156138300895691
2024,3,TB,-6.0,-9.5,0.4156138300895691
2024,3,TB,-6.0,-9.0,0.4156138300895691
2024,3,TB,-6.0,-8.5,0.4156138300895691
2024,3,TB,-6.0,-8.0,0.4156138300895691
2024,3,TB,-6.0,-7.5,0.4156138300895691
2024,3,TB,-6.0,-7.0,0.4156138300895691
2024,3,TB,-6.0,-6.5,0.4156138300895691
2024,3,TB,-6.0,-6.0,0.4156138300895691
2024,3,TB,-6.0,-5.5,0.4156138300895691
2024,3,TB,-6.0,-5.0,0.4156138300895691
2024,3,TB,-6.0,-4.5,0.4156138300895691
2024,3,TB,-6.0,-4.0,0.4156138300895691
2024,3,TB,-6.0,-3.5,0.4156138300895691
2024,3,TB,-6.0,-3.0,0.4156138300895691
2024,3,TB,-6.0,-2.5,0.41493791341781616
2024,3,TB,-6.0,-2.0,0.41493791341781616
2024,3,TB,-6.0,-1.5,0.41493791341781616
2024,3,TB,-6.0,-1.0,0.4167109429836273
2024,3,TB,-6.0,-0.5,0.4167109429836273
2024,3,TB,-6.0,0.0,0.4167109429836273
2024,3,TB,-6.0,0.5,0.4167109429836273
2024,3,TB,-6.0,1.0,0.43215319514274597
2024,3,TB,-6.0,1.5,0.43215319514274597
2024,3,TB,-6.0,2.0,0.43215319514274597
2024,3,TB,-6.0,2.5,0.43215319514274597
2024,3,TB,-6.0,3.0,0.43215319514274597
2024,3,TB,-6.0,3.5,0.43215319514274597
2024,3,TB,-6.0,4.0,0.43215319514274597
2024,3,TB,-6.0,4.5,0.43215319514274597
2024,3,TB,-6.0,5.0,0.43215319514274597
2024,3,TB,-6.0,5.5,0.43215319514274597
2024,3,TB,-6.0,6.0,0.43215319514274597
2024,3,TB,-6.0,6.5,0.43215319514274597
2024,3,TB,-6.0,7.0,0.43215319514274597
2024,3,TB,-6.0,7.5,0.43215319514274597
2024,3,TB,-6.0,8.0,0.437784880399704
2024,3,TB,-6.0,8.5,0.437784880399704
2024,3,TB,-6.0,9.0,0.437784880399704
2024,3,TB,-6.0,9.5,0.437784880399704
2024,3,TB,-6.0,10.0,0.437784880399704
2024,3,TB,-6.0,10.5,0.437784880399704
2024,3,TB,-6.0,11.0,0.437784880399704
2024,3,TB,-6.0,11.5,0.441646546125412
2024,3,TB,-6.0,12.0,0.441646546125412
2024,3,TB,-6.0,12.5,0.441646546125412
2024,3,TB,-6.0,13.0,0.441646546125412
2024,3,TB,-6.0,13.5,0.441646546125412
2024,3,TB,-6.0,14.0,0.441646546125412
2024,3,TEN,-3.0,-14.0,0.44244682788848877
2024,3,TEN,-3.0,-13.5,0.44244682788848877
2024,3,TEN,-3.0,-13.0,0.44244682788848877
2024,3,TEN,-3.0,-12.5,0.44244682788848877
2024,3,TEN,-3.0,-12.0,0.44244682788848877
2024,3,TEN,-3.0,-11.5,0.44244682788848877
2024,3,TEN,-3.0,-11.0,0.44244682788848877
2024,3,TEN,-3.0,-10.5,0.44042202830314636
2024,3,TEN,-3.0,-10.0,0.44042202830314636
2024,3,TEN,-3.0,-9.5,0.44042202830314636
2024,3,TEN,-3.0,-9.0,0.44042202830314636
2024,3,TEN,-3.0,-8.5,0.44042202830314636
2024,3,TEN,-3.0,-8.0,0.44042202830314636
2024,3,TEN,-3.0,-7.5,0.44042202830314636
2024,3,TEN,-3.0,-7.0,0.44042202830314636
2024,3,TEN,-3.0,-6.5,0.40889379382133484
2024,3,TEN,-3.0,-6.0,0.40889379382133484
2024,3,TEN,-3.0,-5.5,0.40889379382133484
2024,3,TEN,-3.0,-5.0,0.40889379382133484
2024,3,TEN,-3.0,-4.5,0.40889379382133484
2024,3,TEN,-3.0,-4.0,0.40889379382133484
2024,3,TEN,-3.0,-3.5,0.40889379382133484
2024,3,TEN,-3.0,-3.0,0.40889379382133484
2024,3,TEN,-3.0,-2.5,0.41198596358299255
2024,3,TEN,-3.0,-2.0,0.41198596358299255
2024,3,TEN,-3.0,-1.5,0.41198596358299255
2024,3,TEN,-3.0,-1.0,0.41375532746315
2024,3,TEN,-3.0,-0.5,0.41375532746315
2024,3,TEN,-3.0,0.0,0.41375532746315
2024,3,TEN,-3.0,0.5,0.41375532746315
2024,3,TEN,-3.0,1.0,0.4467145502567291
2024,3,TEN,-3.0,1.5,0.4467145502567291
2024,3,TEN,-3.0,2.0,0.4467145502567291
2024,3,TEN,-3.0,2.5,0.4467145502567291
2024,3,TEN,-3.0,3.0,0.4467145502567291
2024,3,TEN,-3.0,3.5,0.4543609023094177
2024,3,TEN,-3.0,4.0,0.4543609023094177
2024,3,TEN,-3.0,4.5,0.4543609023094177
2024,3,TEN,-3.0,5.0,0.4543609023094177
2024,3,TEN,-3.0,5.5,0.4543609023094177
2024,3,TEN,-3.0,6.0,0.4543609023094177
2024,3,TEN,-3.0,6.5,0.4543609023094177
2024,3,TEN,-3.0,7.0,0.4543609023094177
2024,3,TEN,-3.0,7.5,0.4543609023094177
2024,3,TEN,-3.0,8.0,0.44875195622444153
2024,3,TEN,-3.0,8.5,0.44875195622444153
2024,3,TEN,-3.0,9.0,0.44875195622444153
2024,3,TEN,-3.0,9.5,0.44875195622444153
2024,3,TEN,-3.0,10.0,0.44875195622444153
2024,3,TEN,-3.0,10.5,0.44875195622444153
2024,3,TEN,-3.0,11.0,0.44875195622444153
2024,3,TEN,-3.0,11.5,0.43994733691215515
2024,3,TEN,-3.0,12.0,0.43994733691215515
2024,3,TEN,-3.0,12.5,0.43994733691215515
2024,3,TEN,-3.0,13.0,0.43994733691215515
2024,3,TEN,-3.0,13.5,0.43994733691215515
2024,3,TEN,-3.0,14.0,0.43994733691215515
2024,3,WAS,7.5,-14.0,0.5418062806129456
2024,3,WAS,7.5,-13.5,0.5418062806129456
2024,3,WAS,7.5,-13.0,0.5418062806129456
2024,3,WAS,7.5,-12.5,0.5418062806129456
2024,3,WAS,7.5,-12.0,0.5418062806129456
2024,3,WAS,7.5,-11.5,0.5418062806129456
2024,3,WAS,7.5,-11.0,0.5418062806129456
2024,3,WAS,7.5,-10.5,0.5332748889923096
2024,3,WAS,7.5,-10.0,0.5332748889923096
2024,3,WAS,7.5,-9.5,0.5332748889923096
2024,3,WAS,7.5,-9.0,0.5332748889923096
2024,3,WAS,7.5,-8.5,0.5332748889923096
2024,3,WAS,7.5,-8.0,0.5332748889923096
2024,3,WAS,7.5,-7.5,0.5332748889923096
2024,3,WAS,7.5,-7.0,0.5332748889923096
2024,3,WAS,7.5,-6.5,0.5292561054229736
2024,3,WAS,7.5,-6.0,0.5292561054229736
2024,3,WAS,7.5,-5.5,0.5292561054229736
2024,3,WAS,7.5,-5.0,0.5292561054229736
2024,3,WAS,7.5,-4.5,0.5292561054229736
2024,3,WAS,7.5,-4.0,0.5292561054229736
2024,3,WAS,7.5,-3.5,0.5292561054229736
2024,3,WAS,7.5,-3.0,0.5292561054229736
2024,3,WAS,7.5,-2.5,0.5285624861717224
2024,3,WAS,7.5,-2.0,0.5285624861717224
2024,3,WAS,7.5,-1.5,0.5285624861717224
2024,3,WAS,7.5,-1.0,0.5303809642791748
2024,3,WAS,7.5,-0.5,0.5303809642791748
2024,3,WAS,7.5,0.0,0.5303809642791748
2024,3,WAS,7.5,0.5,0.5303809642791748
2024,3,WAS,7.5,1.0,0.5460917949676514
2024,3,WAS,7.5,1.5,0.5460917949676514
2024,3,WAS,7.5,2.0,0.5460917949676514
2024,3,WAS,7.5,2.5,0.5460917949676514
2024,3,WAS,7.5,3.0,0.5460917949676514
2024,3,WAS,7.5,3.5,0.5460917949676514
2024,3,WAS,7.5,4.0,0.5460917949676514
2024,3,WAS,7.5,4.5,0.5460917949676514
2024,3,WAS,7.5,5.0,0.5460917949676514
2024,3,WAS,7.5,5.5,0.5460917949676514
2024,3,WAS,7.5,6.0,0.5460917949676514
2024,3,WAS,7.5,6.5,0.5460917949676514
2024,3,WAS,7.5,7.0,0.5460917949676514
2024,3,WAS,7.5,7.5,0.5460917949676514
2024,3,WAS,7.5,8.0,0.5460917949676514
2024,3,WAS,7.5,8.5,0.5460917949676514
2024,3,WAS,7.5,9.0,0.5460917949676514
2024,3,WAS,7.5,9.5,0.5460917949676514
2024,3,WAS,7.5,10.0,0.5460917949676514
2024,3,WAS,7.5,10.5,0.5460917949676514
2024,3,WAS,7.5,11.0,0.5460917949676514
2024,3,WAS,7.5,11.5,0.5499743223190308
2024,3,WAS,7.5,12.0,0.5499743223190308
2024,3,WAS,7.5,12.5,0.5499743223190308
2024,3,WAS,7.5,13.0,0.5499743223190308
2024,3,WAS,7.5,13.5,0.5499743223190308
2024,3,WAS,7.5,14.0,0.5499743223190308
2024,4,ARI,-3.5,-14.0,0.40875399112701416
2024,4,ARI,-3.5,-13.5,0.40875399112701416
2024,4,ARI,-3.5,-13.0,0.40875399112701416
2024,4,ARI,-3.5,-12.5,0.40875399112701416
2024,4,ARI,-3.5,-12.0,0.40875399112701416
2024,4,ARI,-3.5,-11.5,0.40875399112701416
2024,4,ARI,-3.5,-11.0,0.40875399112701416
2024,4,ARI,-3.5,-10.5,0.40875399112701416
2024,4,ARI,-3.5,-10.0,0.40875399112701416
2024,4,ARI,-3.5,-9.5,0.40875399112701416
2024,4,ARI,-3.5,-9.0,0.40875399112701416
2024,4,ARI,-3.5,-8.5,0.40875399112701416
2024,4,ARI,-3.5,-8.0,0.40875399112701416
2024,4,ARI,-3.5,-7.5,0.40875399112701416
2024,4,ARI,-3.5,-7.0,0.40875399112701416
2024,4,ARI,-3.5,-6.5,0.40875399112701416
2024,4,ARI,-3.5,-6.0,0.40875399112701416
2024,4,ARI,-3.5,-5.5,0.40875399112701416
2024,4,ARI,-3.5,-5.0,0.40875399112701416
2024,4,ARI,-3.5,-4.5,0.40875399112701416
2024,4,ARI,-3.5,-4.0,0.4034471809864044
2024,4,ARI,-3.5,-3.5,0.4034471809864044
2024,4,ARI,-3.5,-3.0,0.4034471809864044
2024,4,ARI,-3.5,-2.5,0.40889793634414673
2024,4,ARI,-3.5,-2.0,0.40889793634414673
2024,4,ARI,-3.5,-1.5,0.40889793634414673
2024,4,ARI,-3.5,-1.0,0.40889793634414673
2024,4,ARI,-3.5,-0.5,0.40889793634414673
2024,4,ARI,-3.5,0.0,0.40889793634414673
2024,4,ARI,-3.5,0.5,0.40889793634414673
2024,4,ARI,-3.5,1.0,0.4224289357662201
2024,4,ARI,-3.5,1.5,0.4224289357662201
2024,4,ARI,-3.5,2.0,0.4093203842639923
2024,4,ARI,-3.5,2.5,0.4093203842639923
2024,4,ARI,-3.5,3.0,0.4093203842639923
2024,4,ARI,-3.5,3.5,0.4093203842639923
2024,4,ARI,-3.5,4.0,0.4093203842639923
2024,4,ARI,-3.5,4.5,0.4093203842639923
2024,4,ARI,-3.5,5.0,0.4093203842639923
2024,4,ARI,-3.5,5.5,0.4093203842639923
2024,4,ARI,-3.5,6.0,0.4093203842639923
2024,4,ARI,-3.5,6.5,0.4093203842639923
2024,4,ARI,-3.5,7.0,0.4093203842639923
2024,4,ARI,-3.5,7.5,0.4093203842639923
